Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price,tag,pre
2017-08-02,2727.975,2761.514,2650.0,2700.8,6560.85694982,17774609.6213,2709.19024103,1,1
2017-08-03,2700.9,2808.88,2697.7,2797.034,6069.83355832,16686358.8163,2749.06365322,0,0
2017-08-04,2797.034,2888.2,2771.011,2875.968,5969.506676,16959799.4147,2841.0721916,0,0
2017-08-05,2875.967,3350.0,2870.0,3256.31,12846.2877564,40692195.805,3167.62294109,0,0
2017-08-06,3256.31,3299.1,3177.77,3235.032,5412.31929521,17563145.7468,3245.03134217,1,1
2017-08-07,3236.994,3447.887,3191.0,3395.0,6389.08523775,21269097.7176,3328.97385558,0,0
2017-08-08,3395.0,3492.0,3350.0,3430.52,7446.40589118,25533644.339,3428.98906025,0,1
2017-08-09,3430.52,3444.9,3252.0,3371.878,6149.15996821,20626418.2271,3354.34731472,1,0
2017-08-10,3370.0,3470.0,3340.0,3433.989,3997.94405102,13688579.3426,3423.90467897,0,0
2017-08-11,3434.099,3735.199,3425.006,3670.0,5731.53683792,20353460.523,3551.13490475,0,0
2017-08-12,3669.618,3975.0,3637.34,3884.626,8296.37663448,31690179.4778,3819.76143008,0,0
2017-08-13,3889.09,4232.71,3841.468,4084.0,11504.3712118,46475746.0792,4039.8336618,0,0
2017-08-14,4084.0,4423.0,3970.0,4355.662,9768.30274994,41156375.0084,4213.25751893,0,0
2017-08-15,4350.021,4484.29,3821.0,4172.2,12347.2083171,51230382.2963,4149.14699585,1,1
2017-08-16,4170.8,4399.0,3950.0,4388.0,7600.44702534,31826109.3032,4187.39966177,0,0
2017-08-17,4381.01,4479.0,4200.0,4291.0,7641.76969396,33215013.3472,4346.50803118,1,1
2017-08-18,4291.0,4354.996,3980.0,4141.0,9739.86573903,40865531.1004,4195.69757894,1,1
2017-08-19,4130.0,4211.683,4002.636,4179.733,5163.2532409,21279685.6805,4121.37167937,0,0
2017-08-20,4184.937,4198.0,4066.0,4078.244,4318.74607052,17768435.825,4114.2580589,1,1
2017-08-21,4076.001,4116.969,3996.0,4005.704,5070.67114359,20508373.1503,4044.50862017,1,1
2017-08-22,4007.398,4169.994,3620.0,4104.9,10243.5245657,40150470.0735,3919.59523464,0,0
2017-08-23,4104.9,4279.99,4081.4,4151.0,5552.17923783,23200143.287,4178.56526117,0,1
2017-08-24,4150.999,4380.0,4145.0,4334.682,4475.34873171,18952597.6043,4234.88732174,0,0
2017-08-25,4334.999,4465.0,4313.99,4390.989,4496.68320251,19725736.6926,4386.73035307,0,1
2017-08-26,4391.5,4392.1,4271.1,4351.749,2665.7511449,11541704.0291,4329.6254608,1,0
2017-08-27,4360.4,4409.999,4326.0,4338.46,2241.11183796,9754880.46517,4352.69686231,1,1
2017-08-28,4338.458,4399.0,4188.128,4387.828,4706.67506225,20222848.4976,4296.63153503,0,0
2017-08-29,4387.699,4665.446,4346.1,4590.169,5540.05150058,25044673.1685,4520.65710326,0,0
2017-08-30,4590.168,4641.999,4490.0,4579.75,4005.98910457,18331754.7596,4576.08702397,1,1
2017-08-31,4581.12,4760.0,4576.83,4737.27,4116.62201611,19264637.1677,4679.7197052,0,0
2017-09-01,4737.02,4919.95,4702.11,4919.9,4476.53958185,21552804.018,4814.6126319,0,0
2017-09-02,4919.9,4965.0,4528.0,4630.4,7544.28673124,35527677.7663,4709.21626284,1,1
2017-09-03,4630.45,4745.0,4463.846,4645.0,5063.75523135,23353471.0181,4611.88780879,0,0
2017-09-04,4645.0,4660.0,4156.35,4344.11,9061.14572853,39731532.1418,4384.82431826,1,1
2017-09-05,4344.11,4543.2,4140.5,4464.03,6853.20484346,29755278.3081,4341.80489097,0,0
2017-09-06,4457.02,4699.9,4450.0,4641.6,4857.90857028,22415126.6275,4614.15160521,0,0
2017-09-07,4651.1,4730.0,4550.0,4660.0,3747.28220704,17386137.1429,4639.66581173,0,0
2017-09-08,4659.8,4705.1,4139.1,4385.0,8247.46699472,36547942.5705,4431.41422619,1,1
2017-09-09,4385.1,4445.0,4210.1,4342.3,3544.92106629,15381259.8653,4338.95694084,1,1
2017-09-10,4354.7,4386.8,4114.0,4287.1,4165.947233,17678175.6741,4243.49486093,1,0
2017-09-11,4287.3,4397.4,4151.5,4226.2,4285.28478926,18198755.6797,4246.80192207,1,1
2017-09-12,4224.7,4399.0,4115.1,4173.6,5586.0379546,23732180.7867,4248.48183625,1,1
2017-09-13,4176.6,4183.1,3753.1,3882.2,11043.2129811,43307288.6969,3921.62034464,1,1
2017-09-14,3880.7,3947.9,3215.0,3254.2,16615.4942672,58524616.0518,3522.2916099,1,1
2017-09-15,3254.4,3849.0,2995.5,3739.6,21846.7669551,74354277.1384,3403.44533776,0,0
2017-09-16,3739.7,3940.0,3611.0,3716.4,8378.22227064,31595479.1251,3771.14357968,1,1
2017-09-17,3716.4,3821.8,3525.5,3719.0,4515.48314899,16612450.1329,3678.99726003,0,0
2017-09-18,3718.8,4135.0,3710.0,4091.5,7398.92828545,29481593.3437,3984.57617189,0,0
2017-09-19,4093.7,4113.0,3863.0,3911.0,7331.02515285,29086601.8013,3967.6036018,1,1
2017-09-20,3912.3,4059.0,3821.4,3863.1,4828.39586068,19032077.1199,3941.69775409,1,1
2017-09-21,3863.1,3916.9,3578.0,3623.9,7093.67811307,26539200.7603,3741.24683096,1,1
2017-09-22,3623.9,3763.5,3525.1,3606.8,5016.90072309,18183003.019,3624.34977741,1,1
2017-09-23,3599.7,3830.3,3570.1,3789.0,4144.04865655,15520697.6096,3745.29811205,0,0
2017-09-24,3789.5,3792.9,3635.1,3672.7,2723.61174226,10089298.651,3704.38212411,1,1
2017-09-25,3670.0,3976.9,3670.0,3924.0,5156.38634069,19883180.4214,3856.03000002,0,0
2017-09-26,3922.7,3970.0,3850.0,3885.9,4312.7806046,16894277.8736,3917.25882266,1,1
2017-09-27,3886.3,4240.0,3870.1,4213.8,6850.54844888,27912258.9506,4074.45610506,0,0
2017-09-28,4213.9,4285.0,4130.0,4190.0,5769.81687903,24207859.6505,4195.60276489,1,1
2017-09-29,4195.4,4224.8,4025.0,4157.1,4264.41333192,17623293.0741,4132.64186709,1,0
2017-09-30,4162.6,4368.0,4151.2,4344.0,3565.25937074,15295381.6674,4290.11751372,0,0
2017-10-01,4343.9,4391.0,4250.0,4383.7,2721.38577408,11740889.0559,4314.30529539,0,0
2017-10-02,4387.9,4467.5,4365.2,4401.7,3475.87090973,15327623.2326,4409.72165846,0,1
2017-10-03,4401.6,4430.3,4240.0,4309.0,5346.37481338,23052269.4917,4311.75708706,1,1
2017-10-04,4312.9,4352.9,4189.1,4223.6,3742.45870332,15908604.3155,4250.84298229,1,1
2017-10-05,4222.3,4372.0,4154.9,4324.2,3422.40852665,14623846.4348,4272.96926154,0,0
2017-10-06,4319.6,4422.1,4300.1,4363.1,3102.3235294,13568945.6756,4373.80097435,0,1
2017-10-07,4363.1,4440.0,4318.5,4432.0,2320.46385183,10124716.8653,4363.22972981,0,0
2017-10-08,4423.2,4615.1,4407.1,4592.0,4105.51719742,18512590.9873,4509.19825617,0,0
2017-10-09,4594.4,4875.0,4555.0,4772.1,5241.18232486,24631888.1763,4699.68160799,0,0
2017-10-10,4774.9,4919.0,4712.4,4748.5,5679.17992944,27363918.7884,4818.28699361,1,1
2017-10-11,4745.4,4878.0,4710.2,4822.6,3619.2746455,17380641.4342,4802.2444099,0,0
2017-10-12,4824.2,5430.0,4812.2,5429.7,7950.6666096,41036762.623,5161.42414693,0,0
2017-10-13,5429.8,5854.4,5380.1,5640.0,9222.14433934,51787058.0974,5615.51155477,0,1
2017-10-14,5626.7,5800.0,5556.1,5800.0,3019.94647571,17192045.3234,5692.83113515,0,0
2017-10-15,5800.0,5840.4,5462.1,5680.0,4536.38621516,25452654.4224,5610.77765763,1,0
2017-10-16,5673.2,5776.6,5550.0,5738.8,3134.62065681,17786378.7358,5674.17262985,0,0
2017-10-17,5738.7,5759.9,5535.1,5606.5,3462.55347926,19476585.3259,5624.91971389,1,1
2017-10-18,5606.5,5630.0,5132.3,5579.4,6192.78961184,33406704.9125,5394.45177479,1,0
2017-10-19,5590.0,5731.3,5534.0,5695.3,3450.45895147,19482980.3454,5646.48953065,0,0
2017-10-20,5703.1,6050.0,5620.0,5999.0,4449.03328167,26171861.0248,5882.59501961,0,0
2017-10-21,5990.2,6180.0,5920.9,6043.0,4431.12456991,26905771.7721,6071.99625007,0,1
2017-10-22,6039.8,6090.8,5750.1,5997.6,3153.67405449,18635503.2321,5909.1405485,1,0
2017-10-23,5987.5,6054.0,5700.1,5902.8,4732.96457613,27720669.5758,5856.93578092,1,0
2017-10-24,5902.6,5910.0,5511.0,5545.5,5791.6319269,32846271.4497,5671.33268554,1,1
2017-10-25,5545.5,5777.7,5400.0,5762.8,4900.59050168,27295409.877,5569.82058951,0,0
2017-10-26,5761.0,5994.9,5707.6,5890.6,3863.26207309,22652822.5242,5863.65151928,0,0
2017-10-27,5891.2,5994.0,5710.0,5793.8,3109.0864276,18110154.4226,5824.91186537,1,1
2017-10-28,5794.0,5887.6,5687.0,5750.0,2051.06476132,11797461.8101,5751.87192163,1,1
2017-10-29,5750.0,6209.9,5684.7,6130.0,4183.97770779,25030656.9168,5982.50245698,0,0
2017-10-30,6135.8,6232.4,6032.8,6124.5,2817.13661322,17233227.5555,6117.285003,1,1
2017-10-31,6124.5,6444.6,6080.0,6430.5,3950.14618649,24883341.3651,6299.34695841,0,0
2017-11-01,6442.3,6749.0,6362.0,6741.9,5055.97894408,33096681.8414,6546.0481951,0,0
2017-11-02,6741.8,7289.0,6710.8,7007.3,7346.37422648,51181775.1559,6966.94363478,0,1
2017-11-03,7020.3,7449.0,6894.1,7160.0,4840.04253561,35071049.3488,7246.02089563,0,1
2017-11-04,7160.0,7480.0,6934.1,7369.9,2705.03503914,19589501.549,7241.86609991,0,0
2017-11-05,7366.5,7575.0,7297.0,7380.0,2604.5885088,19406521.0445,7450.89712978,0,1
2017-11-06,7374.7,7449.0,6920.0,6969.0,4961.19201324,35789508.157,7213.89296392,1,1
2017-11-07,6970.3,7273.1,6942.0,7128.1,2974.53772295,21166208.3915,7115.79760048,0,1
2017-11-08,7128.1,7788.0,7097.0,7463.5,6190.61258129,45889566.8511,7412.76670903,0,1
2017-11-09,7460.0,7470.0,7104.0,7152.4,5067.23527091,36796397.7429,7261.63198977,1,1
2017-11-10,7155.0,7400.0,6415.0,6583.0,8899.13936163,60722778.2747,6823.44390925,1,1
2017-11-11,6567.1,6800.0,6200.0,6330.0,6931.899168,44788043.9663,6461.15052756,1,1
2017-11-12,6330.0,6500.0,5464.0,5880.0,14495.1237039,86294051.5049,5953.31597494,1,1
2017-11-13,5840.0,6870.0,5800.0,6528.0,7537.03256051,48224130.3533,6398.29136548,0,0
2017-11-14,6534.0,6779.2,6528.0,6660.6,4351.5815983,28941854.5212,6650.88172366,0,1
2017-11-15,6660.6,7300.0,6660.6,7260.0,7650.85838326,54177459.4561,7081.22628105,0,0
2017-11-16,7260.0,7790.0,7085.2,7750.7,8575.16387302,63750572.5034,7434.32702248,0,0
2017-11-17,7755.7,7950.0,7520.2,7695.7,5630.44791972,43886718.2274,7794.53408559,1,1
2017-11-18,7691.9,7849.9,7426.9,7786.0,2972.03915888,22764822.611,7659.66442366,0,0
2017-11-19,7790.5,8000.0,7670.0,8000.0,2708.77432199,21259151.7811,7848.2550608,0,0
2017-11-20,8000.0,8274.4,7909.6,8234.1,2650.70849042,21514255.2765,8116.41693314,0,0
2017-11-21,8220.8,8350.0,7785.4,8113.1,4807.60619696,39023343.116,8117.00075198,1,1
2017-11-22,8100.8,8300.0,8025.4,8250.6,2821.81601548,23147966.1927,8203.21596651,0,0
2017-11-23,8251.5,8290.0,8030.0,8030.0,3096.81717503,25260419.3475,8156.89720117,1,1
2017-11-24,8028.7,8277.7,7850.0,8173.1,4049.82022353,32638093.8489,8059.14634414,0,0
2017-11-25,8174.1,8697.1,8100.0,8690.0,2680.85325729,22646622.9324,8447.54291225,0,0
2017-11-26,8691.8,9388.0,8691.8,9174.3,3192.03207954,28801840.7333,9023.0423804,0,0
2017-11-27,9174.3,9654.7,9155.6,9580.0,3131.80533832,29734005.0511,9494.20600548,0,0
2017-11-28,9597.7,9885.2,9411.0,9800.0,2475.90411229,24083673.8277,9727.22396967,0,0
2017-11-29,9820.0,11379.8,9000.2,9795.8,9958.75872977,102328971.341,10275.2736679,1,1
2017-11-30,9773.1,10680.1,9220.8,10088.5,6997.11120759,69230759.0578,9894.19161763,0,0
2017-12-01,10087.8,10961.2,9450.0,10896.1,4676.81408673,48154259.5423,10296.3809656,0,0
2017-12-02,10887.1,11198.6,10673.0,10901.0,2623.40366774,28665269.0552,10926.7473426,0,1
2017-12-03,10901.0,11777.0,10701.6,11235.1,4153.48733109,46829337.5521,11274.7033563,0,1
2017-12-04,11242.0,11663.9,11006.3,11638.0,3476.47232317,39588226.5158,11387.4706414,0,0
2017-12-05,11638.0,11850.0,11502.2,11736.2,3195.85665527,37365657.1069,11691.9064706,0,0
2017-12-06,11723.4,13850.0,11723.4,13737.7,5197.7545049,66004059.016321,12698.571845611,0,0
2017-12-07,13733.4,15958.0,13699.0,15899.0,7755.7522399,115523211.90071,14895.165333724,0,0
2017-12-08,15899.0,16986.0,14201.6,15921.9,4718.38587644,73053187.800897,15482.664986276,0,0
2017-12-09,15921.9,16100.0,13200.0,14682.9,3770.61362482,55390110.634468,14689.946026255,1,1
2017-12-10,14682.9,15700.0,13000.0,14850.3,4467.85379163,64692624.567514,14479.575112486,0,0
2017-12-11,14850.0,17423.0,14850.0,16578.0,4505.52736884,74307059.09086,16492.422086871,0,1
2017-12-12,16568.1,17390.1,16300.0,16889.3,3333.16711892,56071409.74672,16822.261754727,0,1
2017-12-13,16894.3,17199.9,15717.0,16150.1,3288.35052657,54417834.022072,16548.671919971,1,1
2017-12-14,16135.3,16698.5,15825.7,16376.1,2915.69181985,47483492.41527,16285.497696294,0,0
2017-12-15,16376.6,17950.0,16323.3,17500.0,3611.7813784,62658454.906154,17348.352057209,0,0
2017-12-16,17500.0,19500.0,17343.0,19356.9,2758.74152106,50777234.899466,18405.941445343,0,0
2017-12-17,19356.9,19660.0,18567.1,18920.6,3274.96908744,62668069.973058,19135.469160121,1,1
2017-12-18,18920.8,19289.0,18298.5,18833.1,3388.9076985,63317251.15094,18683.675326704,1,0
2017-12-19,18832.8,18946.8,16723.5,17600.5,4451.90521413,80548883.039631,18093.126238172,1,1
2017-12-20,17593.5,17724.5,15501.2,16220.7,6042.25468999,99791126.962634,16515.544624088,1,1
2017-12-21,16217.7,16950.0,14315.0,15180.0,4131.37583307,64895606.297597,15707.98903797,1,1
2017-12-22,15184.3,15442.3,11205.0,13874.1,11076.10780529,147410514.52761,13308.873217829,1,0
2017-12-23,13899.8,15600.0,13499.9,14560.9,3831.47848784,56472260.066801,14739.025743203,0,1
2017-12-24,14569.4,14841.8,12500.0,13760.0,3621.10168348,48903274.553619,13505.081830958,1,1
2017-12-25,13760.0,14512.0,13030.0,13865.0,2454.50188473,34059670.817416,13876.408500359,0,1
2017-12-26,13870.0,16249.0,13763.0,15814.5,3622.53308714,55898541.4778,15430.788382925,0,0
2017-12-27,15813.3,16555.2,14624.0,15445.9,3771.65844893,58956227.301679,15631.38022702,1,1
2017-12-28,15444.3,15550.0,13732.5,14548.8,5020.62568393,72251227.308032,14390.881108562,1,1
2017-12-29,14566.1,15198.5,14250.0,14400.8,3219.8920918,47183299.552711,14653.689691301,1,1
2017-12-30,14400.8,14438.8,12132.4,12600.0,4404.2834104,58197495.731039,13213.839870889,1,1
2017-12-31,12600.0,14299.0,12500.0,13990.0,2210.38420793,29672163.936218,13423.984766886,0,0
2018-01-01,13971.1,14442.9,13050.0,13506.1,2226.37250671,30453735.422821,13678.634339508,1,1
2018-01-02,13506.1,15300.0,13088.8,14882.0,3228.21366839,45657584.871591,14143.297055787,0,0
2018-01-03,14882.0,15599.7,14701.9,15185.7,2740.65307326,41376944.456504,15097.476167345,0,1
2018-01-04,15186.7,15500.1,14417.1,15266.6,3497.90019972,52267643.715369,14942.577183749,0,0
2018-01-05,15266.6,17000.0,14961.0,16990.0,3728.58977026,59665095.733659,16002.054237653,0,0
2018-01-06,16988.3,17245.0,16167.5,17088.0,2126.63751312,35480124.630044,16683.672892608,0,0
2018-01-07,17083.5,17100.0,15665.0,16128.4,2270.3585095,37293409.038193,16426.220300514,1,1
2018-01-08,16116.9,16130.1,13500.0,15022.6,3925.06457211,59097957.441231,15056.556740788,1,1
2018-01-09,15016.9,15440.7,14230.7,14516.6,2991.73717995,44545152.110013,14889.393496376,1,1
2018-01-10,14508.5,14979.0,13525.0,14937.6,3993.36981293,56610267.684115,14176.064410769,0,0
2018-01-11,14907.0,15055.0,12848.0,13647.9,1991.79183395,27099780.14137,13605.729112579,1,1
2018-01-12,13503.0,13503.0,13503.0,13503.0,0.009,121.527,13503.0,1,0
2018-01-13,14101.0,17200.0,13266.3,14400.0,1182.99248664,17086982.065532,14443.863556618,0,1
2018-01-14,14396.3,14500.0,13209.6,13711.2,2431.9326854,33420533.68043,13742.376127871,1,1
2018-01-15,13711.1,14438.9,13207.0,13608.3,3531.91047996,49054873.577888,13889.047827295,1,1
2018-01-16,13606.9,13633.1,10111.0,11533.2,10021.9238199,118108319.55431,11784.9947452,1,1
2018-01-17,11533.9,11968.9,9225.0,11185.0,11353.58997941,119714197.6887,10544.17130668,1,0
2018-01-18,11191.0,12262.3,10750.0,11286.0,7722.09300421,89641210.142619,11608.408509681,0,1
2018-01-19,11286.1,12040.0,11036.4,11598.1,5520.73432895,63862193.610654,11567.699114911,0,1
2018-01-20,11599.0,13079.6,11539.1,12845.9,4920.58015559,61599184.339732,12518.683243022,0,0
2018-01-21,12845.6,12845.8,11146.0,11556.0,4677.56308317,55421192.095443,11848.304578692,1,1
2018-01-22,11588.6,11968.5,10000.0,10811.3,5133.10693755,56090874.798632,10927.275718398,1,1
2018-01-23,10811.3,11456.0,10001.0,10849.9,5067.02305339,54705475.061837,10796.373824516,0,1
2018-01-24,10850.0,11500.0,10529.0,11419.8,4225.93491648,46672894.442544,11044.39499542,0,0
2018-01-25,11419.8,11760.1,10899.0,11159.3,4650.91325434,52501975.7452,11288.530418452,1,1
2018-01-26,11156.1,11634.2,10320.0,11080.8,7680.88569038,83836003.14752,10914.887491754,1,0
2018-01-27,11080.0,11595.0,10850.0,11386.0,5943.53837824,67035524.158128,11278.723193503,0,0
2018-01-28,11380.2,11932.7,11100.0,11629.9,5972.08431347,69394800.197957,11619.862774114,0,1
2018-01-29,11633.9,11708.3,11015.0,11150.0,4564.69002336,51398551.916589,11260.031163903,1,1
2018-01-30,11149.9,11200.0,9750.3,9979.8,10691.89936727,110770182.46979,10360.196880348,1,1
2018-01-31,9985.0,10331.0,9513.1,10101.6,8868.30880981,88044146.245407,9927.952232337,0,0
2018-02-01,10105.5,10180.9,8525.3,9037.6,14776.41408143,136494514.7997,9237.3233483784,1,1
2018-02-02,9043.0,9155.0,7606.0,8772.6,18572.4774678,157095377.21591,8458.5041219337,1,0
2018-02-03,8770.0,9463.7,8022.9,9167.9,8118.50885987,72257237.881125,8900.3090503842,0,0
2018-02-04,9178.0,9346.0,7751.2,8130.2,8207.38976495,69144867.561308,8424.7086517804,1,1
2018-02-05,8146.8,8349.3,6530.0,6843.7,20676.95141616,151212423.84491,7313.0908324681,1,1
2018-02-06,6843.8,7950.0,5850.0,7677.0,28799.36011009,195189664.96459,6777.5695091296,0,0
2018-02-07,7676.1,8644.1,7125.1,7559.0,15778.71540719,124719072.91244,7904.2602451409,1,1
2018-02-08,7552.4,8638.4,7543.0,8231.0,11216.69802972,91995264.751265,8201.6351432045,0,1
2018-02-09,8239.7,8749.9,7750.0,8680.1,10628.39103972,87981672.6623,8277.9860407373,0,0
2018-02-10,8680.9,9080.0,8139.4,8555.7,10633.65116159,91709980.554953,8624.5052768159,1,1
2018-02-11,8554.0,8555.4,7842.0,8056.1,8492.77130232,69373382.848841,8168.5212493465,1,1
2018-02-12,8063.8,8988.0,8059.9,8906.3,7894.13699232,68301186.846411,8652.141065307,0,0
2018-02-13,8897.6,8933.7,8385.0,8517.7,6411.5345649,55247585.279536,8616.905160582,1,1
2018-02-14,8520.0,9520.6,8519.4,9489.7,7551.99653765,68853815.585675,9117.2996759743,0,0
2018-02-15,9475.7,10247.0,9330.1,10037.0,9682.24238483,95449259.845221,9858.1770680281,0,0
2018-02-16,10044.4,10325.1,9689.0,10188.5,6618.31856667,66420719.76387,10035.890399469,0,0
2018-02-17,10188.5,11131.9,10056.7,11100.0,7380.93784998,78992275.878979,10702.20038219,0,0
2018-02-18,11100.0,11308.8,10205.0,10430.0,9183.53515963,98755735.465444,10753.564259172,1,1
2018-02-19,10430.0,11269.5,10371.0,11165.1,5688.90126809,62236161.13608,10939.926394078,0,0
2018-02-20,11165.1,11790.1,11078.0,11242.3,9323.94347869,107072773.89205,11483.636096333,0,1
2018-02-21,11231.2,11300.0,10236.2,10468.1,14340.49616908,154231454.71151,10754.959444434,1,1
2018-02-22,10477.2,10976.0,9712.0,9840.2,13980.69425784,142818671.95599,10215.420587994,1,1
2018-02-23,9842.0,10438.6,9550.9,10157.7,11254.28134104,112491758.07733,9995.4634746086,0,0
2018-02-24,10147.9,10578.7,9363.0,9688.0,9604.01859406,95059134.2153,9897.8498723538,1,1
2018-02-25,9688.0,9887.1,9310.1,9580.0,7456.22581474,71341421.990131,9568.0339843113,1,1
2018-02-26,9580.0,10471.0,9386.7,10322.1,9117.0625545,91122333.701265,9994.7031356376,0,0
2018-02-27,10326.8,10878.9,10123.7,10551.0,7361.21438057,77949489.753826,10589.21608907,0,1
2018-02-28,10569.0,11081.4,10260.1,10310.0,8552.47780571,90789580.657624,10615.587987496,1,1
2018-03-01,10309.0,11079.3,10130.0,10920.0,7852.27407536,83796751.673591,10671.653952648,0,0
2018-03-02,10920.0,11190.0,10778.8,11031.3,5738.53135619,62992248.396471,10977.067909287,0,0
2018-03-03,11031.3,11528.9,11031.3,11428.0,4944.44780197,56156759.213319,11357.53909485,0,0
2018-03-04,11429.9,11539.0,11062.1,11512.1,4149.25347994,46719106.313427,11259.641412436,0,0
2018-03-05,11503.1,11666.4,11400.8,11433.9,4954.25260616,57107967.834651,11527.060159113,1,1
2018-03-06,11432.9,11438.0,10550.1,10731.5,10018.32245753,109673449.60443,10947.286840622,1,1
2018-03-07,10718.4,10899.0,9388.1,9903.0,14472.60115717,146553555.52185,10126.276122053,1,1
2018-03-08,9903.0,10120.7,9000.0,9279.9,11725.82958676,112306657.36264,9577.7152935475,1,1
2018-03-09,9290.1,9427.9,8400.0,9244.5,19451.81845846,172862324.41608,8886.6922537466,1,0
2018-03-10,9224.5,9515.2,8653.0,8752.0,11013.35144042,100791274.8313,9151.735089592,1,1
2018-03-11,8762.3,9745.0,8434.1,9526.2,13887.8296224,126242443.58512,9090.1492182405,0,0
2018-03-12,9533.7,9899.9,8755.0,9102.8,13106.41419373,122237778.25126,9326.5615174695,1,1
2018-03-13,9109.9,9477.0,8812.5,9141.3,11066.15926846,101149409.20296,9140.4259372308,0,1
2018-03-14,9141.2,9370.9,7900.0,8174.2,16372.07815925,139849590.07499,8541.9571489141,1,1
2018-03-15,8175.9,8425.0,7621.4,8248.6,17259.23084809,139052525.66295,8056.704663542,0,0
2018-03-16,8244.9,8615.0,7859.4,8251.0,11977.77050757,99214341.791834,8283.2061049367,0,1
2018-03-17,8260.0,8340.0,7700.0,7843.4,11663.48026867,93482297.349629,8014.9573880395,1,1
2018-03-18,7839.1,8249.1,7305.0,8183.2,18593.94738484,142241479.55847,7649.880717337,0,0
2018-03-19,8183.2,8780.0,8064.0,8610.2,15090.74484515,126113987.4275,8357.0419301095,0,0
2018-03-20,8600.0,9037.0,8305.2,8912.0,12610.92215199,109314525.25176,8668.2420154745,0,0
2018-03-21,8911.9,9189.8,8750.0,8880.0,10571.30464218,94633137.381419,8951.8882091268,1,1
2018-03-22,8879.0,9116.2,8487.0,8711.5,9985.44564072,87446573.869912,8757.4032262828,1,1
2018-03-23,8710.0,8934.9,8265.0,8916.8,9577.16553937,81623202.37558,8522.6888937068,0,0
2018-03-24,8917.4,9030.0,8480.0,8530.0,6878.03156606,60619577.015128,8813.5066599953,1,1
2018-03-25,8532.7,8678.0,8368.8,8444.4,6076.19576525,51768889.310906,8519.9508559244,1,1
2018-03-26,8453.5,8499.7,7850.0,8137.8,10150.47150298,82588565.160896,8136.4264838978,1,1
2018-03-27,8137.8,8230.0,7708.6,7786.7,10179.27672891,80878989.051262,7945.4553801018,1,1
2018-03-28,7786.7,8114.5,7728.3,7943.3,6642.37138266,52597764.224991,7918.5220450483,0,1
2018-03-29,7935.0,7975.0,6900.0,7080.1,20895.70910605,154035688.88329,7371.6420965435,1,1
2018-03-30,7084.8,7244.0,6550.0,6804.0,20857.68328036,142995106.37664,6855.7521204328,1,1
2018-03-31,6804.0,7199.7,6773.9,6911.1,9318.5783671,65199540.644408,6996.726118074,0,1
2018-04-01,6913.8,7037.0,6449.4,6810.0,13276.07288284,88735221.087665,6683.8455822549,1,0
2018-04-02,6818.8,7134.9,6761.0,7054.7,8333.81724457,58197210.396241,6983.2597342064,0,0
2018-04-03,7054.6,7529.7,7013.1,7414.8,9474.58631587,69574043.316257,7343.2275559853,0,0
2018-04-04,7410.1,7432.7,6699.0,6790.4,11284.45226437,79223069.076798,7020.5506852061,1,1
2018-04-05,6790.4,6935.8,6551.8,6763.5,11046.99114636,74430583.011723,6737.633987898,1,1
2018-04-06,6763.6,6848.0,6505.0,6616.2,7304.35734635,48408853.354902,6627.3939046933,1,1
2018-04-07,6613.9,7077.7,6602.2,6893.1,6684.72091985,46086972.322465,6894.3749297913,0,1
2018-04-08,6885.0,7113.6,6878.6,7014.5,4464.73727071,31222768.276241,6993.1927419495,0,0
2018-04-09,7022.9,7186.1,6608.3,6773.4,9945.51677003,68070544.993336,6844.3446999618,1,1
2018-04-10,6774.2,6888.0,6646.8,6830.0,4965.88934736,33669502.727848,6780.1556524307,0,0
2018-04-11,6829.9,6969.0,6798.0,6941.0,4106.75996618,28283815.993525,6887.1363864575,0,0
2018-04-12,6940.9,8500.0,6759.0,7919.9,15139.23731092,114184129.88927,7542.2643521753,0,0
2018-04-13,7919.9,8240.4,7741.0,7882.5,10669.71015032,85368726.514116,8001.0352025875,1,1
2018-04-14,7882.4,8215.3,7816.2,8004.9,5013.16479984,40223044.69314,8023.4834279584,0,1
2018-04-15,8005.0,8422.0,7996.6,8363.3,4067.77521854,33621727.465962,8265.3848011861,0,0
2018-04-16,8374.0,8429.8,7902.0,8057.1,5906.32683407,47794298.92504,8092.0511627199,1,1
2018-04-17,8057.2,8181.4,7800.3,7893.1,5197.57996383,41689251.438704,8020.8965958812,1,1
2018-04-18,7893.0,8308.0,7865.0,8170.0,5577.11037823,45037842.690234,8075.4798875842,0,0
2018-04-19,8170.6,8308.0,8099.7,8275.7,3584.32537652,29455636.99204,8217.9026449429,0,0
2018-04-20,8267.5,8943.8,8226.0,8875.0,7749.02248547,66048508.256989,8523.4632343414,0,0
2018-04-21,8875.1,9075.0,8629.3,8944.6,5032.70494654,44427417.540159,8827.741346272,0,0
2018-04-22,8939.7,9072.0,8760.5,8811.8,4049.59962766,36112693.134229,8917.5959241916,1,1
2018-04-23,8796.3,9032.1,8784.9,8954.1,4291.092669,38240355.340746,8911.5659554511,0,0
2018-04-24,8959.0,9749.0,8947.0,9661.7,8904.02848288,83167013.914937,9340.3804889938,0,0
2018-04-25,9661.7,9750.0,8767.0,8855.7,14048.63249021,129130997.22613,9191.7129525676,1,1
